player_id,skill_level,latency_ms,region,rank,playtime_hours
34133,44,10,AS,Silver,384
34134,47,12,AS,Silver,120
34135,34,9,NA,Bronze,151
34136,44,9,AF,Silver,162
34137,41,19,OC,Silver,402
34138,32,12,AF,Bronze,692
34139,17,13,EU,Bronze,287
34140,31,20,OC,Bronze,264
34141,35,29,SA,Bronze,458
34142,44,12,NA,Silver,424
34143,37,12,SA,Bronze,281
34144,39,8,NA,Bronze,118
34145,20,9,SA,Bronze,610
34146,28,10,NA,Bronze,328
34147,28,10,AS,Bronze,260
34148,30,26,SA,Bronze,540
34149,18,10,SA,Bronze,186
34150,44,14,NA,Silver,143
34151,23,15,EU,Bronze,213
34152,19,16,SA,Bronze,682
34153,53,19,AS,Silver,538
34154,34,11,NA,Bronze,442
34155,38,6,AF,Bronze,311
34156,28,16,EU,Bronze,312
34157,32,6,EU,Bronze,212
34158,27,16,SA,Bronze,190
34159,36,23,AF,Bronze,250
34160,25,9,OC,Bronze,334
34161,43,33,AF,Silver,165
34162,27,20,AS,Bronze,201
34163,37,12,AS,Bronze,369
34164,23,36,OC,Bronze,346
34165,26,6,SA,Bronze,374
34166,40,20,EU,Bronze,451
34167,16,17,SA,Bronze,198
34168,32,12,NA,Bronze,258
34169,50,17,NA,Silver,272
34170,47,14,AS,Silver,377
34171,40,23,SA,Bronze,234
34172,40,10,OC,Bronze,353
34173,36,19,OC,Bronze,234
34174,26,13,EU,Bronze,212
34175,42,26,AF,Silver,424
34176,36,11,EU,Bronze,418
34177,30,17,EU,Bronze,393
34178,35,28,EU,Bronze,230
34179,23,24,EU,Bronze,396
34180,41,34,OC,Silver,278
34181,34,17,EU,Bronze,0
34182,23,11,OC,Bronze,235
34183,28,13,OC,Bronze,427
34184,26,13,SA,Bronze,282
34185,32,13,OC,Bronze,212
34186,37,26,SA,Bronze,0
34187,35,10,AF,Bronze,386
34188,28,20,NA,Bronze,274
34189,30,21,AF,Bronze,404
34190,46,13,EU,Silver,217
34191,16,10,EU,Bronze,168
34192,34,14,AS,Bronze,361
34193,30,11,AS,Bronze,171
34194,30,15,EU,Bronze,456
34195,25,14,AF,Bronze,401
34196,32,6,EU,Bronze,316
34197,33,27,SA,Bronze,292
34198,39,14,AF,Bronze,533
34199,33,10,AS,Bronze,224
34200,47,12,NA,Silver,441
34201,29,20,SA,Bronze,386
34202,17,20,SA,Bronze,250
34203,21,12,SA,Bronze,68
34204,41,23,SA,Silver,269
34205,24,7,NA,Bronze,590
34206,23,10,EU,Bronze,115
34207,43,19,AF,Silver,410
34208,34,8,NA,Bronze,247
34209,47,5,SA,Silver,462
34210,44,18,OC,Silver,228
34211,41,15,AF,Silver,580
34212,43,28,AS,Silver,335
34213,21,20,OC,Bronze,588
34214,41,14,SA,Silver,188
34215,41,18,AF,Silver,340
34216,27,8,AS,Bronze,576
34217,47,12,NA,Silver,260
34218,45,16,OC,Silver,241
34219,20,10,AF,Bronze,341
34220,34,18,EU,Bronze,101
34221,37,11,AF,Bronze,420
34222,58,12,OC,Gold,160
34223,18,15,NA,Bronze,421
34224,17,6,OC,Bronze,490
34225,20,14,AF,Bronze,132
34226,45,25,SA,Silver,286
34227,26,18,AS,Bronze,358
34228,13,29,OC,Bronze,375
34229,53,6,EU,Silver,236
34230,41,5,AS,Silver,328
34231,40,21,OC,Bronze,442
34232,34,9,AS,Bronze,219
34233,38,14,AS,Bronze,333
34234,34,30,OC,Bronze,476
34235,42,28,AF,Silver,230
34236,46,8,EU,Silver,224
34237,18,11,AS,Bronze,354
34238,38,14,NA,Bronze,520
34239,27,25,NA,Bronze,218
34240,44,10,AS,Silver,500
34241,22,11,SA,Bronze,12
34242,36,16,NA,Bronze,398
34243,46,22,SA,Silver,360
34244,21,20,SA,Bronze,408
34245,43,10,AF,Silver,252
34246,28,21,AS,Bronze,366
34247,66,12,NA,Gold,96
34248,22,7,NA,Bronze,216
34249,25,24,AS,Bronze,190
34250,21,24,NA,Bronze,283
34251,32,5,AS,Bronze,583
34252,38,9,EU,Bronze,205
34253,54,18,SA,Silver,328
34254,33,8,SA,Bronze,280
34255,24,5,SA,Bronze,155
34256,20,14,AS,Bronze,0
34257,29,17,SA,Bronze,147
34258,41,7,EU,Silver,352
34259,49,9,OC,Silver,356
34260,22,5,AS,Bronze,466
34261,25,18,EU,Bronze,344
34262,17,6,EU,Bronze,247
34263,37,7,NA,Bronze,273
34264,22,7,EU,Bronze,238
34265,38,14,EU,Bronze,372
34266,35,17,AF,Bronze,250
34267,18,8,EU,Bronze,329
34268,41,5,SA,Silver,152
34269,45,10,OC,Silver,244
34270,30,6,EU,Bronze,328
34271,22,24,SA,Bronze,112
34272,43,15,NA,Silver,256
34273,49,12,EU,Silver,464
34274,37,26,EU,Bronze,243
34275,13,21,NA,Bronze,151
34276,44,17,AS,Silver,438
34277,35,11,NA,Bronze,258
34278,25,8,EU,Bronze,384
34279,56,9,AF,Gold,169
34280,21,20,OC,Bronze,153
34281,26,16,AS,Bronze,92
34282,25,34,OC,Bronze,417
34283,29,21,SA,Bronze,144
34284,29,16,AS,Bronze,75
34285,24,15,SA,Bronze,302
34286,31,14,OC,Bronze,79
34287,24,9,OC,Bronze,468
34288,39,25,OC,Bronze,341
34289,52,24,NA,Silver,367
34290,24,28,AF,Bronze,566
34291,33,7,AS,Bronze,284
34292,32,21,OC,Bronze,115
34293,28,14,OC,Bronze,195
34294,11,15,OC,Bronze,504
34295,10,5,SA,Bronze,321
34296,26,12,NA,Bronze,0
34297,24,11,OC,Bronze,226
34298,40,19,NA,Bronze,220
34299,26,5,AS,Bronze,334
34300,18,11,NA,Bronze,492
34301,42,14,OC,Silver,494
34302,37,16,AS,Bronze,404
34303,38,11,AS,Bronze,291
34304,40,15,AS,Bronze,363
34305,27,22,OC,Bronze,307
34306,34,30,NA,Bronze,162
34307,18,10,AF,Bronze,250
34308,28,10,EU,Bronze,508
34309,27,19,EU,Bronze,297
34310,30,16,AF,Bronze,327
34311,21,12,SA,Bronze,148
34312,43,33,AF,Silver,314
34313,19,21,EU,Bronze,335
34314,36,12,EU,Bronze,360
34315,49,15,AS,Silver,252
34316,30,16,NA,Bronze,347
34317,20,11,OC,Bronze,325
34318,63,9,SA,Gold,368
34319,36,13,NA,Bronze,196
34320,29,21,NA,Bronze,392
34321,43,23,NA,Silver,362
34322,35,20,AF,Bronze,452
34323,25,17,NA,Bronze,346
34324,18,19,EU,Bronze,193
34325,18,19,AS,Bronze,428
34326,29,23,SA,Bronze,146
34327,24,13,AS,Bronze,217
34328,45,11,AF,Silver,344
34329,34,12,AF,Bronze,480
34330,29,29,AF,Bronze,185
34331,31,12,NA,Bronze,252
34332,17,10,AF,Bronze,143
34333,30,9,AF,Bronze,218
34334,25,11,OC,Bronze,238
34335,40,8,OC,Bronze,272
34336,47,11,EU,Silver,375
34337,19,11,OC,Bronze,293
34338,37,11,AF,Bronze,533
34339,32,19,AS,Bronze,329
34340,24,15,NA,Bronze,279
34341,39,20,NA,Bronze,417
34342,31,8,NA,Bronze,199
34343,22,26,EU,Bronze,177
34344,28,16,AS,Bronze,440
34345,25,29,OC,Bronze,391
34346,33,9,SA,Bronze,256
34347,30,9,OC,Bronze,541
34348,17,9,NA,Bronze,401
34349,24,10,AS,Bronze,227
34350,23,7,NA,Bronze,156
34351,43,14,NA,Silver,437
34352,30,5,OC,Bronze,102
34353,25,18,AS,Bronze,186
34354,51,29,NA,Silver,216
34355,24,22,AF,Bronze,292
34356,24,9,EU,Bronze,238
34357,36,18,AS,Bronze,422
34358,18,23,AF,Bronze,378
34359,46,13,EU,Silver,368
34360,23,19,AF,Bronze,541
34361,26,24,SA,Bronze,230
34362,43,11,AS,Silver,339
34363,49,28,EU,Silver,325
34364,28,12,AS,Bronze,309
34365,35,12,AF,Bronze,340
34366,19,22,SA,Bronze,388
34367,27,7,AS,Bronze,360
34368,30,17,OC,Bronze,23
34369,30,17,EU,Bronze,334
34370,23,14,AS,Bronze,250
34371,22,21,AF,Bronze,136
34372,39,30,EU,Bronze,348
34373,39,19,NA,Bronze,334
34374,40,13,AS,Bronze,550
34375,28,20,EU,Bronze,263
34376,22,28,NA,Bronze,411
34377,15,29,NA,Bronze,306
34378,19,16,AS,Bronze,251
34379,38,16,NA,Bronze,130
34380,29,13,OC,Bronze,305
34381,22,17,EU,Bronze,92
34382,37,8,NA,Bronze,209
34383,42,18,EU,Silver,208
34384,30,17,SA,Bronze,334
34385,39,14,EU,Bronze,433
34386,39,18,AF,Bronze,394
34387,36,11,AS,Bronze,198
34388,41,10,OC,Silver,279
34389,31,11,SA,Bronze,239
34390,30,9,OC,Bronze,314
34391,34,9,EU,Bronze,278
34392,25,16,AS,Bronze,215
34393,33,5,SA,Bronze,338
34394,40,14,EU,Bronze,189
34395,48,12,AS,Silver,338
34396,36,20,OC,Bronze,161
34397,30,9,AS,Bronze,325
34398,29,15,AF,Bronze,343
34399,33,14,OC,Bronze,287
34400,28,8,OC,Bronze,241
34401,32,24,AF,Bronze,318
34402,39,14,OC,Bronze,302
34403,30,17,EU,Bronze,278
34404,42,11,AS,Silver,317
34405,30,7,EU,Bronze,455
34406,32,14,EU,Bronze,261
34407,30,16,SA,Bronze,304
34408,40,25,SA,Bronze,82
34409,39,9,NA,Bronze,371
34410,25,9,AF,Bronze,180
34411,36,12,AF,Bronze,88
34412,32,10,SA,Bronze,349
34413,34,5,EU,Bronze,371
34414,21,16,AF,Bronze,31
34415,27,10,EU,Bronze,347
34416,25,18,AS,Bronze,166
34417,27,11,EU,Bronze,344
34418,26,8,OC,Bronze,443
34419,34,8,AS,Bronze,371
34420,27,16,EU,Bronze,567
34421,56,19,SA,Gold,215
34422,18,15,OC,Bronze,111
34423,22,16,AS,Bronze,140
34424,22,9,AS,Bronze,300
34425,40,18,EU,Bronze,407
34426,28,30,AF,Bronze,319
34427,20,11,AF,Bronze,315
34428,41,15,AF,Silver,153
34429,22,15,AF,Bronze,286
34430,44,27,SA,Silver,263
34431,17,20,EU,Bronze,418
34432,19,19,SA,Bronze,213
34433,19,21,SA,Bronze,401
34434,11,15,SA,Bronze,191
34435,31,13,NA,Bronze,293
34436,57,24,SA,Gold,221
34437,38,15,SA,Bronze,307
34438,40,16,NA,Bronze,358
34439,55,7,AF,Silver,207
34440,33,14,AF,Bronze,345
34441,28,6,AF,Bronze,549
34442,27,15,AS,Bronze,313
34443,21,21,EU,Bronze,357
34444,37,6,OC,Bronze,227
34445,36,22,AS,Bronze,414
34446,20,18,SA,Bronze,294
34447,42,13,OC,Silver,284
34448,37,11,AF,Bronze,244
34449,29,30,NA,Bronze,332
34450,28,20,AS,Bronze,249
34451,29,5,AS,Bronze,154
34452,37,29,EU,Bronze,490
34453,42,23,NA,Silver,349
34454,45,14,NA,Silver,279
34455,38,22,AS,Bronze,188
34456,20,19,AF,Bronze,225
34457,18,16,OC,Bronze,275
34458,29,11,AF,Bronze,154
34459,44,12,NA,Silver,203
34460,35,24,SA,Bronze,443
34461,40,13,AS,Bronze,299
34462,32,11,AS,Bronze,359
34463,31,15,EU,Bronze,244
34464,32,10,AF,Bronze,288
34465,32,8,AF,Bronze,516
34466,36,23,OC,Bronze,0
34467,33,16,OC,Bronze,459
34468,17,12,OC,Bronze,278
34469,20,15,AS,Bronze,449
34470,23,21,AS,Bronze,149
34471,35,6,NA,Bronze,437
34472,28,21,OC,Bronze,318
34473,55,29,AF,Silver,319
34474,48,26,EU,Silver,378
34475,37,13,OC,Bronze,327
34476,25,30,AF,Bronze,180
34477,37,30,OC,Bronze,290
34478,33,24,AS,Bronze,165
34479,32,22,AS,Bronze,176
34480,19,22,NA,Bronze,474
34481,33,13,EU,Bronze,421
34482,37,8,OC,Bronze,391
34483,29,11,AF,Bronze,152
34484,25,15,NA,Bronze,295
34485,28,10,SA,Bronze,354
34486,13,7,AF,Bronze,227
34487,34,6,AF,Bronze,163
34488,21,9,NA,Bronze,314
34489,15,21,AS,Bronze,249
34490,22,15,SA,Bronze,200
34491,30,20,SA,Bronze,95
34492,17,18,AF,Bronze,198
34493,47,25,EU,Silver,245
34494,30,16,EU,Bronze,364
34495,25,9,AF,Bronze,362
34496,39,12,OC,Bronze,400
34497,52,11,OC,Silver,675
34498,34,13,EU,Bronze,478
34499,27,40,AF,Bronze,174
34500,25,5,NA,Bronze,289
34501,38,18,AS,Bronze,187
34502,34,16,AF,Bronze,401
34503,23,13,EU,Bronze,314
34504,35,11,OC,Bronze,72
34505,41,13,NA,Silver,378
34506,29,8,OC,Bronze,197
34507,28,34,NA,Bronze,196
34508,42,10,NA,Silver,516
34509,22,14,AF,Bronze,494
34510,34,18,EU,Bronze,396
34511,33,6,SA,Bronze,284
34512,22,33,AF,Bronze,300
34513,54,17,SA,Silver,477
34514,56,12,AF,Gold,253
34515,32,16,AS,Bronze,325
34516,24,12,AS,Bronze,357
34517,22,6,AS,Bronze,467
34518,29,21,EU,Bronze,351
34519,30,19,EU,Bronze,598
34520,20,39,NA,Bronze,509
34521,15,14,SA,Bronze,432
34522,12,11,NA,Bronze,275
34523,27,10,NA,Bronze,334
34524,35,22,AS,Bronze,366
34525,52,10,SA,Silver,498
34526,17,11,AS,Bronze,326
34527,48,13,NA,Silver,411
34528,34,26,NA,Bronze,192
34529,35,10,NA,Bronze,329
34530,36,12,EU,Bronze,185
34531,40,5,AS,Bronze,534
34532,24,9,OC,Bronze,250
34533,41,16,SA,Silver,426
34534,27,8,AS,Bronze,340
34535,43,12,EU,Silver,436
34536,35,19,AS,Bronze,0
34537,51,12,AS,Silver,226
34538,51,14,OC,Silver,406
34539,17,21,AS,Bronze,136
34540,30,22,AS,Bronze,424
34541,30,32,NA,Bronze,467
34542,27,26,AS,Bronze,257
34543,26,14,NA,Bronze,190
34544,21,14,NA,Bronze,259
34545,20,12,AS,Bronze,233
34546,29,11,SA,Bronze,283
34547,55,10,AF,Silver,384
34548,25,21,EU,Bronze,413
34549,39,19,AS,Bronze,227
34550,43,24,AF,Silver,194
34551,40,11,EU,Bronze,293
34552,19,14,SA,Bronze,374
34553,14,15,SA,Bronze,339
34554,52,16,OC,Silver,267
34555,46,28,EU,Silver,387
34556,25,13,AF,Bronze,277
34557,17,7,AF,Bronze,441
34558,33,18,EU,Bronze,574
34559,42,17,EU,Silver,481
34560,39,26,OC,Bronze,297
34561,18,17,OC,Bronze,294
34562,42,7,AS,Silver,354
34563,37,9,OC,Bronze,434
34564,25,11,SA,Bronze,381
34565,22,15,OC,Bronze,269
34566,28,13,AF,Bronze,376
34567,32,6,OC,Bronze,431
34568,23,16,EU,Bronze,386
34569,30,17,NA,Bronze,294
34570,31,14,AF,Bronze,346
34571,27,6,SA,Bronze,228
34572,37,17,NA,Bronze,383
34573,39,25,AF,Bronze,236
34574,29,15,EU,Bronze,206
34575,43,18,NA,Silver,564
34576,20,31,OC,Bronze,185
34577,35,12,SA,Bronze,176
34578,51,12,NA,Silver,442
34579,36,7,AS,Bronze,278
34580,19,19,AF,Bronze,344
34581,48,10,EU,Silver,386
34582,14,13,NA,Bronze,393
34583,40,11,OC,Bronze,104
34584,33,13,SA,Bronze,170
34585,41,5,SA,Silver,48
34586,12,20,AS,Bronze,74
34587,40,10,AF,Bronze,220
34588,53,18,EU,Silver,327
34589,39,18,AS,Bronze,248
34590,19,9,OC,Bronze,103
34591,25,9,SA,Bronze,379
34592,27,6,OC,Bronze,520
34593,29,16,AF,Bronze,402
34594,69,16,OC,Gold,211
34595,20,20,SA,Bronze,369
34596,60,26,NA,Gold,385
34597,36,23,SA,Bronze,385
34598,50,12,EU,Silver,281
34599,39,16,OC,Bronze,275
34600,31,13,AF,Bronze,404
34601,39,9,OC,Bronze,355
34602,24,29,AF,Bronze,343
34603,31,25,SA,Bronze,421
34604,34,10,AS,Bronze,270
34605,37,14,AF,Bronze,411
34606,33,24,AF,Bronze,375
34607,32,11,AF,Bronze,142
34608,19,19,AS,Bronze,409
34609,34,18,SA,Bronze,417
34610,23,18,AS,Bronze,164
34611,27,17,SA,Bronze,454
34612,29,13,OC,Bronze,437
34613,43,22,AS,Silver,429
34614,35,20,NA,Bronze,170
34615,42,9,EU,Silver,406
34616,13,18,EU,Bronze,390
34617,17,7,AS,Bronze,307
34618,54,9,AF,Silver,243
34619,58,16,SA,Gold,385
34620,18,40,OC,Bronze,397
34621,39,12,NA,Bronze,357
34622,45,5,AS,Silver,399
34623,33,21,EU,Bronze,353
34624,30,18,SA,Bronze,246
34625,47,13,SA,Silver,219
34626,56,27,EU,Gold,446
34627,41,27,OC,Silver,192
34628,30,10,EU,Bronze,471
34629,20,20,EU,Bronze,294
34630,38,16,EU,Bronze,181
34631,32,10,AS,Bronze,499
34632,27,29,OC,Bronze,394
34633,28,8,NA,Bronze,351
34634,32,11,SA,Bronze,522
34635,20,20,AS,Bronze,453
34636,34,27,EU,Bronze,208
34637,31,20,NA,Bronze,181
34638,29,18,AF,Bronze,185
34639,44,28,NA,Silver,373
34640,32,12,EU,Bronze,199
34641,20,17,OC,Bronze,310
34642,42,15,EU,Silver,530
34643,34,20,OC,Bronze,325
34644,39,16,SA,Bronze,289
34645,46,16,AS,Silver,205
34646,48,27,AS,Silver,186
34647,23,11,EU,Bronze,359
34648,32,21,OC,Bronze,432
34649,53,11,NA,Silver,147
34650,52,23,EU,Silver,402
34651,35,28,AF,Bronze,314
34652,13,23,AS,Bronze,280
34653,50,25,EU,Silver,168
34654,23,14,EU,Bronze,385
34655,41,19,SA,Silver,434
34656,23,5,EU,Bronze,283
34657,24,26,AF,Bronze,233
34658,34,27,NA,Bronze,387
34659,34,15,NA,Bronze,557
34660,48,13,NA,Silver,440
34661,44,9,NA,Silver,289
34662,28,14,EU,Bronze,253
34663,40,10,NA,Bronze,386
34664,25,16,SA,Bronze,269
34665,29,18,OC,Bronze,277
34666,18,6,OC,Bronze,179
34667,41,25,EU,Silver,0
34668,19,6,AF,Bronze,290
34669,37,31,AF,Bronze,398
34670,35,20,NA,Bronze,234
34671,22,15,AF,Bronze,148
34672,20,15,OC,Bronze,104
34673,30,11,AF,Bronze,430
34674,21,27,AF,Bronze,189
34675,28,11,SA,Bronze,281
34676,40,13,NA,Bronze,385
34677,28,15,NA,Bronze,404
34678,30,15,OC,Bronze,168
34679,30,7,AS,Bronze,162
34680,36,16,EU,Bronze,151
34681,34,11,AS,Bronze,279
34682,37,11,NA,Bronze,317
34683,64,16,AS,Gold,81
34684,41,15,NA,Silver,241
34685,24,13,EU,Bronze,394
34686,38,6,AF,Bronze,392
34687,35,10,OC,Bronze,241
34688,28,23,EU,Bronze,386
34689,37,10,AS,Bronze,151
34690,41,14,EU,Silver,129
34691,39,24,SA,Bronze,339
34692,33,23,NA,Bronze,334
34693,24,19,EU,Bronze,246
34694,37,16,AS,Bronze,488
34695,45,7,AS,Silver,305
34696,36,19,OC,Bronze,411
34697,23,13,NA,Bronze,278
34698,54,23,SA,Silver,461
34699,32,11,AS,Bronze,246
34700,38,24,EU,Bronze,234
34701,32,13,SA,Bronze,195
34702,34,22,AS,Bronze,497
34703,38,17,SA,Bronze,281
34704,32,15,AF,Bronze,482
34705,30,29,NA,Bronze,213
34706,40,15,AF,Bronze,445
34707,50,13,OC,Silver,369
34708,37,21,AF,Bronze,512
34709,47,7,EU,Silver,346
34710,32,10,NA,Bronze,192
34711,39,23,OC,Bronze,500
34712,31,13,AS,Bronze,173
34713,40,24,OC,Bronze,184
34714,14,16,AF,Bronze,572
34715,35,18,AS,Bronze,367
34716,44,15,NA,Silver,515
34717,21,6,NA,Bronze,365
34718,27,18,NA,Bronze,493
34719,40,13,SA,Bronze,206
34720,13,16,AF,Bronze,395
34721,16,14,OC,Bronze,513
34722,32,17,EU,Bronze,290
34723,30,11,SA,Bronze,232
34724,29,13,SA,Bronze,150
34725,25,27,OC,Bronze,159
34726,24,20,SA,Bronze,396
34727,42,15,OC,Silver,242
34728,26,12,SA,Bronze,481
34729,45,16,OC,Silver,410
34730,31,18,AS,Bronze,470
34731,22,29,OC,Bronze,531
34732,26,8,OC,Bronze,322
34733,23,21,AS,Bronze,472
34734,23,19,EU,Bronze,251
34735,35,12,AF,Bronze,162
34736,21,6,SA,Bronze,428
34737,51,26,EU,Silver,486
34738,46,10,AF,Silver,413
34739,36,19,EU,Bronze,334
34740,32,31,OC,Bronze,317
34741,34,16,AF,Bronze,225
34742,34,18,NA,Bronze,313
34743,26,18,OC,Bronze,222
34744,19,23,NA,Bronze,331
34745,34,28,SA,Bronze,174
34746,33,8,NA,Bronze,181
34747,14,21,NA,Bronze,190
34748,42,6,SA,Silver,119
34749,49,21,OC,Silver,243
34750,26,34,NA,Bronze,323
34751,20,8,AF,Bronze,69
34752,34,18,AF,Bronze,425
34753,33,12,EU,Bronze,412
34754,25,23,NA,Bronze,393
34755,21,33,OC,Bronze,203
34756,18,6,AF,Bronze,301
34757,34,19,NA,Bronze,408
34758,23,24,AF,Bronze,54
34759,41,13,SA,Silver,311
34760,23,9,SA,Bronze,206
34761,19,20,SA,Bronze,411
34762,20,5,AF,Bronze,295
34763,39,5,NA,Bronze,425
34764,40,14,AF,Bronze,220
34765,20,25,NA,Bronze,259
34766,20,24,AS,Bronze,173
34767,22,19,OC,Bronze,502
34768,20,19,AF,Bronze,454
34769,37,18,NA,Bronze,239
34770,21,22,EU,Bronze,224
34771,44,21,NA,Silver,264
34772,22,14,OC,Bronze,364
34773,37,15,AS,Bronze,368
34774,28,27,EU,Bronze,124
34775,20,17,NA,Bronze,98
34776,46,17,EU,Silver,360
34777,25,32,OC,Bronze,520
34778,37,12,OC,Bronze,206
34779,27,24,OC,Bronze,335
34780,39,20,AF,Bronze,137
34781,32,10,AF,Bronze,360
34782,42,23,EU,Silver,448
34783,31,17,SA,Bronze,202
34784,21,16,OC,Bronze,431
34785,32,20,OC,Bronze,391
34786,26,6,OC,Bronze,425
34787,29,19,EU,Bronze,225
34788,39,7,AF,Bronze,112
34789,28,21,AS,Bronze,258
34790,40,9,AS,Bronze,243
34791,23,5,NA,Bronze,411
34792,30,20,SA,Bronze,249
34793,59,19,OC,Gold,123
34794,28,11,SA,Bronze,287
34795,49,7,AS,Silver,363
34796,22,9,AS,Bronze,227
34797,27,8,AF,Bronze,524
34798,41,21,AS,Silver,436
34799,21,14,OC,Bronze,202
34800,43,9,OC,Silver,285
34801,17,18,SA,Bronze,405
34802,38,7,NA,Bronze,309
34803,46,5,SA,Silver,293
34804,25,7,NA,Bronze,250
34805,32,14,SA,Bronze,279
34806,36,41,OC,Bronze,326
34807,33,23,OC,Bronze,606
34808,30,14,OC,Bronze,296
34809,29,12,AS,Bronze,435
34810,27,10,EU,Bronze,248
34811,29,12,SA,Bronze,422
34812,22,21,AF,Bronze,333
34813,23,23,EU,Bronze,97
34814,25,17,NA,Bronze,327
34815,37,10,NA,Bronze,267
34816,39,14,AF,Bronze,435
34817,47,19,EU,Silver,340
34818,23,24,AF,Bronze,276
34819,38,18,OC,Bronze,307
34820,45,17,EU,Silver,312
34821,42,21,SA,Silver,439
34822,32,17,AS,Bronze,139
34823,24,6,SA,Bronze,444
34824,32,14,OC,Bronze,182
34825,19,16,SA,Bronze,236
34826,36,14,SA,Bronze,111
34827,29,17,OC,Bronze,338
34828,44,17,NA,Silver,273
34829,45,5,NA,Silver,258
34830,34,14,OC,Bronze,384
34831,33,9,AF,Bronze,417
34832,55,13,SA,Silver,185
34833,31,19,AF,Bronze,188
34834,25,10,NA,Bronze,545
34835,14,13,AS,Bronze,346
34836,28,11,SA,Bronze,410
34837,25,17,SA,Bronze,492
34838,44,18,EU,Silver,248
34839,32,8,NA,Bronze,319
34840,46,10,SA,Silver,460
34841,33,10,AF,Bronze,377
34842,34,18,OC,Bronze,372
34843,35,36,AF,Bronze,172
34844,22,6,AF,Bronze,185
34845,22,13,AS,Bronze,497
34846,34,7,NA,Bronze,266
34847,33,10,SA,Bronze,395
34848,25,9,SA,Bronze,208
34849,52,15,NA,Silver,410
34850,38,16,OC,Bronze,352
34851,22,11,EU,Bronze,257
34852,37,29,OC,Bronze,397
34853,31,11,AS,Bronze,235
34854,36,12,AS,Bronze,492
34855,26,10,AF,Bronze,511
34856,29,12,NA,Bronze,186
34857,38,10,AF,Bronze,505
34858,36,20,EU,Bronze,515
34859,24,13,AF,Bronze,484
34860,28,15,NA,Bronze,505
34861,26,20,NA,Bronze,145
34862,42,15,EU,Silver,376
34863,44,15,SA,Silver,539
34864,26,12,NA,Bronze,231
34865,40,9,OC,Bronze,311
34866,20,20,EU,Bronze,266
34867,30,17,AF,Bronze,290
34868,38,15,AS,Bronze,196
34869,38,16,SA,Bronze,101
34870,58,9,AF,Gold,280
34871,32,20,EU,Bronze,235
34872,25,11,NA,Bronze,367
34873,41,18,NA,Silver,217
34874,26,7,AF,Bronze,565
34875,40,11,EU,Bronze,162
34876,28,18,EU,Bronze,213
34877,30,17,NA,Bronze,371
34878,21,24,NA,Bronze,227
34879,50,14,EU,Silver,377
34880,27,15,AF,Bronze,391
34881,19,15,OC,Bronze,382
34882,33,11,EU,Bronze,467
34883,44,18,SA,Silver,367
34884,44,22,NA,Silver,334
34885,47,5,NA,Silver,468
34886,30,17,NA,Bronze,183
34887,22,16,AF,Bronze,233
34888,38,7,SA,Bronze,337
34889,40,19,AF,Bronze,450
34890,11,21,EU,Bronze,378
34891,44,17,SA,Silver,402
34892,32,23,AF,Bronze,410
34893,17,7,NA,Bronze,390
34894,28,18,SA,Bronze,204
34895,16,5,SA,Bronze,487
34896,16,9,NA,Bronze,359
34897,27,20,AS,Bronze,370
34898,34,11,EU,Bronze,201
34899,34,7,NA,Bronze,155
34900,24,27,SA,Bronze,269
34901,45,17,EU,Silver,373
34902,39,12,EU,Bronze,318
34903,12,14,NA,Bronze,144
34904,13,20,NA,Bronze,386
34905,22,20,OC,Bronze,336
34906,38,21,AF,Bronze,322
34907,26,6,SA,Bronze,475
34908,41,8,SA,Silver,310
34909,19,14,AF,Bronze,207
34910,25,15,AF,Bronze,536
34911,34,22,SA,Bronze,202
34912,26,7,EU,Bronze,278
34913,47,13,SA,Silver,211
34914,52,6,EU,Silver,303
34915,10,14,AF,Bronze,183
34916,26,17,EU,Bronze,410
34917,29,6,AS,Bronze,354
34918,19,22,NA,Bronze,244
34919,38,19,AS,Bronze,394
34920,51,5,AS,Silver,455
34921,60,18,AS,Gold,158
34922,25,16,OC,Bronze,699
34923,24,17,NA,Bronze,351
34924,17,26,OC,Bronze,269
34925,33,11,EU,Bronze,403
34926,34,15,NA,Bronze,471
34927,35,15,OC,Bronze,247
34928,49,23,OC,Silver,222
34929,30,19,SA,Bronze,145
34930,24,14,NA,Bronze,248
34931,35,22,SA,Bronze,225
34932,35,13,OC,Bronze,303
34933,30,12,NA,Bronze,336
34934,33,10,AS,Bronze,338
34935,23,14,NA,Bronze,197
34936,34,5,OC,Bronze,334
34937,43,5,NA,Silver,296
34938,42,35,AS,Silver,123
34939,23,6,EU,Bronze,326
34940,17,13,AS,Bronze,351
34941,41,14,SA,Silver,357
34942,43,17,AF,Silver,569
34943,18,25,AS,Bronze,254
34944,39,16,OC,Bronze,189
34945,32,19,OC,Bronze,280
34946,31,17,OC,Bronze,330
34947,20,14,EU,Bronze,178
34948,27,13,NA,Bronze,356
34949,39,24,AF,Bronze,292
34950,50,25,AF,Silver,293
34951,37,17,EU,Bronze,291
34952,26,14,EU,Bronze,213
34953,37,12,NA,Bronze,233
34954,36,17,NA,Bronze,369
34955,17,18,OC,Bronze,241
34956,25,9,NA,Bronze,360
34957,39,20,OC,Bronze,303
34958,36,15,AS,Bronze,332
34959,21,14,AS,Bronze,461
34960,20,6,EU,Bronze,322
34961,35,24,AS,Bronze,170
34962,43,28,OC,Silver,281
34963,34,15,OC,Bronze,477
